temperature,vibration,current,pressure,rpm,load,operating_hours,failure
35.68,0.97,17.31,5.3,1713,76.85,6623,0
44.19,1.47,14.61,9.86,1578,35.07,5840,0
55.69,0.24,34.7,7.36,1568,68.28,2172,0
56.46,2.24,31.11,5.87,1461,80.09,510,0
56.58,0.37,32.56,7.22,1757,92.13,8342,1
72.45,2.37,15.88,9.19,1571,79.5,6106,0
49.11,1.0,29.53,6.95,1592,67.55,2357,0
72.0,1.57,23.54,9.61,1465,79.1,5396,0
36.81,2.39,25.71,6.0,1650,96.21,261,1
36.31,2.25,23.68,9.38,1474,63.73,5970,0
56.29,1.4,13.09,6.59,1626,44.77,3318,0
55.64,2.13,11.46,7.38,1511,55.02,3057,0
54.86,0.98,18.66,8.24,1561,73.67,1309,0
33.6,1.78,17.39,6.57,1541,84.35,5701,0
71.65,1.54,27.46,5.7,1678,63.03,8240,1
40.46,0.83,14.19,7.19,1527,37.27,3159,0
35.73,1.71,12.25,5.88,1568,92.95,6105,0
47.53,1.34,34.04,8.39,1664,60.44,7433,1
55.03,0.49,30.99,9.16,1607,57.12,1715,0
38.44,2.42,14.17,7.85,1662,63.2,8028,0
42.7,1.94,22.86,6.3,1533,84.85,5653,0
74.84,0.37,26.69,9.67,1689,59.79,548,0
66.38,1.72,27.28,5.33,1598,37.29,6946,1
50.81,1.0,23.9,9.93,1458,39.68,4969,0
44.56,1.99,30.69,9.94,1625,95.82,809,1
40.22,1.46,15.94,5.9,1501,55.33,3831,0
55.69,1.51,17.5,5.02,1656,76.4,5872,0
70.38,1.81,12.41,6.47,1735,93.59,4007,1
43.88,0.93,33.78,5.94,1681,36.31,3904,0
56.65,0.81,16.42,7.69,1749,68.61,6132,0
42.11,0.39,22.35,6.85,1759,61.72,5349,0
38.71,2.48,14.0,7.62,1479,80.21,2112,0
58.64,1.83,25.37,6.19,1584,93.85,4626,1
36.61,0.35,12.92,5.56,1502,97.86,3889,0
41.15,1.72,14.16,5.83,1494,87.49,3998,0
72.04,0.4,19.03,5.3,1718,38.93,328,0
31.25,1.07,29.89,7.74,1741,93.48,1293,0
58.62,1.27,9.3,5.01,1653,73.78,1977,0
68.87,1.3,17.17,9.1,1792,46.08,6922,1
55.45,0.74,10.3,9.31,1787,52.83,7609,0
52.06,1.96,16.19,6.77,1540,68.96,6676,0
52.14,0.84,9.89,8.16,1773,98.51,4553,0
61.67,0.56,31.39,6.46,1708,61.26,1917,0
55.6,1.52,21.75,5.18,1656,60.16,8197,0
57.13,1.52,8.09,7.15,1766,43.44,2695,0
66.44,1.05,19.06,5.36,1685,67.42,6521,0
31.23,0.58,17.54,8.27,1800,83.27,6546,0
54.71,1.69,8.77,8.77,1545,45.13,2523,0
67.33,1.96,33.33,7.25,1543,39.88,3923,1
49.23,1.35,11.06,9.98,1602,45.73,3688,0
59.64,1.53,12.29,9.12,1534,75.51,968,0
32.56,1.35,12.02,5.04,1631,61.46,2887,0
37.69,1.16,26.84,5.16,1497,35.36,6749,0
65.07,1.87,19.39,8.95,1529,84.17,4645,1
43.89,2.07,26.5,5.06,1468,80.21,2080,0
46.6,1.26,16.11,6.26,1587,68.01,962,0
63.59,0.86,10.14,8.8,1772,59.49,5848,0
56.27,2.14,29.71,7.1,1493,42.3,1094,0
51.73,0.38,34.64,6.79,1793,42.28,4047,0
56.13,0.92,23.25,8.78,1603,72.22,3231,0
56.94,1.41,24.38,6.84,1531,51.09,6556,1
73.99,1.24,16.05,9.56,1552,58.18,6921,0
36.66,2.12,11.01,5.02,1498,94.77,7829,1
55.53,1.4,12.79,9.51,1654,66.35,4279,0
45.86,1.42,24.21,7.61,1716,42.37,4670,0
69.78,0.4,29.42,7.1,1786,99.42,2799,1
43.37,0.9,32.75,9.83,1542,73.08,1210,0
56.45,2.44,13.63,9.77,1618,55.72,7488,0
55.06,0.77,34.23,9.4,1648,90.67,6891,1
64.27,1.77,22.32,6.94,1708,40.84,3001,0
60.56,1.36,31.07,8.43,1742,35.51,8000,1
51.62,0.18,21.3,7.56,1489,75.12,7216,0
62.17,0.15,30.53,7.55,1557,80.92,263,0
36.41,2.13,12.47,6.26,1596,72.89,7395,0
62.56,0.99,19.07,9.88,1723,35.1,1952,0
31.53,2.26,11.07,8.79,1507,88.46,8315,1
44.34,0.4,27.19,6.13,1553,58.62,5214,0
56.07,1.79,16.6,7.23,1694,90.25,4241,0
31.72,1.4,19.38,9.36,1739,71.03,5316,0
61.89,1.32,34.67,5.31,1565,78.56,2486,1
40.32,1.18,11.28,6.55,1528,97.1,5703,0
33.72,1.06,19.74,5.53,1731,80.87,7848,0
32.7,0.35,18.89,5.97,1715,63.77,3915,0
70.95,1.02,8.94,6.04,1604,54.39,3823,0
66.87,0.27,23.23,7.04,1567,47.21,1006,0
59.35,1.88,24.02,8.24,1515,69.4,4535,1
58.99,2.4,14.96,5.7,1648,35.32,3850,0
43.97,0.17,16.12,8.52,1481,90.7,8718,0
72.87,0.37,20.34,6.85,1513,70.43,704,0
70.47,1.88,12.91,7.78,1471,51.24,3805,0
59.25,2.27,13.53,8.82,1561,49.4,7504,1
65.21,2.03,31.6,7.79,1519,93.84,2620,1
34.17,1.1,21.74,5.88,1742,46.7,4261,0
71.9,1.11,18.24,7.25,1708,47.09,7840,0
33.66,0.81,13.12,7.76,1631,87.41,3656,0
56.71,1.6,25.46,8.61,1641,72.33,5828,0
59.33,2.06,23.28,9.52,1633,83.05,8854,1
74.64,2.29,17.29,9.89,1708,87.4,4837,1
35.31,0.17,26.77,6.92,1458,54.06,3293,0
33.73,2.15,21.63,8.4,1638,85.53,164,0
31.86,0.69,32.47,7.6,1781,81.64,7055,0
59.45,1.16,8.84,6.99,1691,70.9,6340,0
56.03,1.68,17.63,7.38,1661,70.12,2743,0
69.68,0.65,13.93,7.01,1450,78.74,6206,0
58.42,1.18,34.01,9.25,1461,77.02,3188,0
44.65,0.37,34.71,6.34,1615,67.04,3809,0
42.89,2.27,16.84,8.19,1793,63.38,3485,0
37.0,2.05,33.34,9.69,1692,81.57,6779,1
36.08,2.42,30.32,7.02,1493,43.16,1429,0
32.0,0.29,25.85,5.94,1701,44.11,4626,0
31.7,0.61,25.12,6.71,1562,81.4,2785,0
37.43,1.18,32.59,6.3,1659,77.08,8410,0
32.4,1.13,22.27,7.5,1667,88.68,8669,0
51.57,0.69,10.15,8.12,1592,92.05,3571,0
39.86,1.37,14.21,6.86,1452,97.0,5679,0
62.29,1.99,25.24,8.9,1533,41.24,2916,1
52.98,0.6,27.19,9.88,1719,85.97,5644,0
69.34,0.65,27.17,8.56,1622,98.69,6749,1
56.66,2.47,26.98,9.62,1610,63.33,7199,1
67.36,0.38,30.6,5.57,1603,69.53,2318,0
59.71,1.29,21.35,9.46,1789,95.87,7813,1
49.9,0.64,13.66,9.2,1632,81.37,5952,0
66.6,1.61,23.41,9.18,1554,49.68,456,0
30.38,2.44,17.37,6.72,1746,74.17,8327,0
66.62,1.5,34.89,9.93,1470,38.83,6441,1
48.68,0.94,22.74,9.47,1795,40.83,7318,0
56.46,1.85,16.88,9.22,1688,38.25,8196,0
33.2,2.32,25.6,9.14,1483,55.02,7269,1
68.14,1.71,30.05,6.55,1795,38.38,3100,1
62.12,1.71,24.99,7.45,1488,55.22,884,1
47.63,0.44,27.03,5.4,1482,49.88,3086,0
30.67,2.3,33.93,5.71,1752,70.75,4934,0
57.26,1.47,26.86,8.87,1484,39.6,8521,1
53.12,0.63,30.79,7.48,1752,62.6,7903,0
60.04,1.37,30.19,5.59,1639,39.9,1825,1
43.72,1.63,10.83,9.18,1728,86.92,6785,1
69.94,2.43,13.48,8.07,1554,46.29,7930,1
57.91,0.38,27.14,9.91,1647,84.65,2336,0
53.51,0.39,24.77,7.61,1607,58.28,5780,0
33.25,1.82,13.48,9.41,1788,96.52,2294,0
68.34,0.72,31.57,6.91,1484,72.47,7331,1
46.39,0.84,27.66,8.02,1714,61.1,3051,0
55.75,1.68,15.77,6.06,1794,64.86,8101,0
39.02,0.98,13.32,5.83,1670,96.82,1534,0
72.26,1.12,21.57,8.24,1633,42.9,1532,0
44.15,2.36,25.99,9.5,1647,36.01,6499,0
55.5,0.12,17.31,8.83,1714,54.42,8913,0
34.66,0.6,32.8,7.42,1673,76.01,2637,0
69.09,1.43,33.26,5.79,1729,78.73,7385,1
71.13,0.5,23.41,8.92,1756,93.89,728,0
62.39,1.24,11.61,8.49,1466,97.09,4567,0
61.28,2.26,24.41,6.09,1532,82.27,7114,1
53.37,1.99,23.73,6.0,1563,58.38,7326,0
48.48,1.19,11.85,8.79,1767,65.91,3137,0
43.74,1.49,20.74,5.82,1548,70.24,244,0
66.19,0.37,8.66,6.04,1701,38.16,6111,0
39.34,2.37,23.96,9.53,1755,85.66,395,0
30.4,2.45,20.74,6.28,1526,90.05,3090,0
33.67,2.18,30.0,5.9,1642,71.52,2351,0
50.21,1.96,29.96,6.13,1576,90.45,7575,1
39.43,2.3,26.15,8.64,1715,67.07,6891,1
30.38,1.71,29.81,9.53,1491,78.86,3912,0
56.23,1.47,33.82,7.86,1463,66.54,5614,0
66.83,1.76,8.79,5.78,1768,49.2,3967,0
44.45,1.09,32.46,6.99,1670,50.34,8747,0
32.43,1.67,30.63,6.17,1548,84.77,7349,1
43.98,0.85,20.27,8.81,1473,43.6,2724,0
51.16,0.87,25.69,9.4,1562,63.37,115,0
62.09,0.43,19.78,6.98,1592,97.13,5796,0
71.87,2.27,21.72,8.03,1599,65.5,3227,0
62.97,1.65,17.35,7.96,1483,59.66,8259,1
49.43,0.35,19.82,7.34,1518,94.98,4078,0
47.56,2.41,12.37,7.37,1693,44.45,4896,0
43.01,1.89,31.76,7.12,1767,84.25,8433,1
64.84,0.45,12.86,8.29,1684,52.38,4600,0
65.24,1.0,29.29,8.25,1488,97.24,3564,1
50.97,2.09,8.49,7.04,1543,77.25,7872,0
42.03,1.32,17.21,6.65,1710,73.68,7823,0
49.47,0.45,30.61,8.33,1713,62.96,7328,0
54.78,1.1,24.32,8.3,1562,81.35,4973,0
65.94,1.92,23.16,5.64,1456,42.88,2634,0
69.25,0.72,33.94,7.71,1791,60.91,8173,1
33.47,1.83,18.96,6.1,1504,53.36,4453,0
74.97,0.9,10.16,6.66,1503,96.78,5105,0
60.81,1.69,18.12,5.97,1731,98.75,7044,1
58.01,0.35,34.71,7.13,1672,77.79,4646,0
37.97,2.2,21.39,8.49,1657,68.4,5945,0
56.69,0.63,19.58,6.21,1615,71.89,6048,0
41.2,2.0,31.63,6.85,1603,52.91,6637,1
56.36,1.51,23.77,7.45,1467,91.32,5185,0
55.5,2.23,34.88,6.07,1589,54.69,2154,0
68.42,0.78,10.18,9.48,1534,99.99,3860,0
52.61,2.19,34.15,6.9,1732,56.7,1791,0
32.78,0.87,23.84,5.56,1583,77.32,6721,0
40.16,0.29,30.84,8.22,1550,72.82,3618,0
31.69,0.36,32.25,5.08,1705,92.61,5949,0
55.33,1.33,8.66,5.06,1495,70.77,5787,0
48.75,2.01,10.15,8.73,1631,41.93,7612,0
57.88,0.47,21.05,9.22,1504,41.17,7713,0
44.43,1.29,12.55,8.94,1749,87.11,5130,0
44.46,2.29,14.41,5.49,1469,69.63,888,0
66.29,0.59,27.3,7.7,1701,91.97,8323,1
70.88,1.84,33.23,9.0,1797,43.47,3738,1
36.12,1.29,12.0,9.04,1598,43.92,7882,0
47.4,1.03,25.9,8.9,1782,97.39,5888,0
36.18,0.96,27.82,9.14,1575,77.94,8279,0
38.47,0.26,29.78,9.33,1485,40.15,6607,0
74.19,1.82,20.25,5.32,1459,85.0,3999,1
69.31,1.09,32.14,8.38,1476,47.5,660,0
51.0,1.82,19.67,5.88,1653,79.54,282,0
36.38,1.63,11.23,9.42,1591,96.81,3052,0
35.08,0.12,11.89,7.64,1504,83.49,8744,0
41.75,1.81,22.13,5.67,1591,63.48,5238,0
44.37,2.28,11.75,8.91,1654,69.73,949,0
66.71,2.24,30.75,9.56,1584,89.86,8334,1
38.29,2.1,22.81,8.01,1715,83.18,762,0
54.41,0.58,25.3,6.23,1558,76.16,2136,0
44.44,1.03,21.94,8.76,1492,46.76,6829,0
33.84,2.1,24.89,5.73,1461,48.81,5810,0
53.74,2.35,27.77,6.57,1796,86.37,1660,1
49.46,1.38,15.71,8.84,1771,77.94,5379,0
60.56,2.41,26.27,8.22,1549,73.69,7797,1
47.03,1.88,21.59,6.86,1708,89.02,4531,0
47.55,1.43,32.49,5.78,1560,91.91,2982,1
71.69,0.92,25.43,8.38,1598,61.23,1632,0
57.01,1.56,11.08,7.92,1633,74.5,7332,0
48.56,0.33,31.32,6.89,1659,85.2,8079,1
46.25,2.48,32.73,7.81,1503,70.05,3694,0
57.1,2.33,27.18,7.54,1626,52.13,7013,1
48.19,2.37,10.03,6.88,1490,56.8,6302,0
33.32,2.14,24.21,7.93,1583,49.3,2353,0
62.12,2.37,16.4,8.84,1708,43.25,2961,0
44.68,1.94,17.02,9.92,1720,94.48,5574,0
48.82,1.27,9.66,9.73,1589,90.3,3443,0
51.12,1.59,21.89,9.94,1648,86.65,3545,0
34.06,1.71,10.11,7.22,1788,77.36,8638,0
38.07,0.47,30.84,5.84,1786,81.88,6750,0
41.79,1.59,12.05,7.27,1518,87.65,8057,1
31.48,0.75,25.5,5.93,1750,48.63,3392,0
44.92,2.22,20.41,9.05,1666,74.83,7305,0
41.19,1.33,12.83,7.14,1464,92.97,3212,0
74.24,0.16,16.58,5.18,1482,97.68,779,0
63.3,1.21,17.32,8.55,1600,75.76,6480,0
67.4,0.59,19.59,7.43,1765,42.54,1022,0
65.06,0.2,33.44,9.18,1563,90.18,4773,1
34.61,2.48,15.36,5.72,1650,42.62,4431,0
61.06,2.18,28.53,8.7,1716,98.25,8868,1
56.8,1.38,24.35,9.65,1732,55.44,3481,0
54.82,0.21,29.54,7.72,1724,39.97,8931,0
68.73,1.72,17.97,6.55,1662,62.59,8029,1
54.11,1.62,19.54,5.01,1738,98.16,2091,0
48.49,1.51,21.73,5.67,1501,49.82,6720,0
74.03,1.75,11.11,8.7,1571,84.14,2280,1
61.13,0.79,15.76,8.92,1636,97.79,3538,0
62.7,0.14,16.43,9.23,1758,73.13,808,0
35.72,0.7,9.43,7.57,1642,95.18,1479,0
62.85,0.82,13.65,9.04,1779,66.57,2108,0
62.04,2.39,34.64,8.85,1792,47.98,7458,1
67.75,1.16,25.2,5.86,1565,85.6,5642,1
58.42,1.29,28.8,5.08,1656,92.06,3928,1
55.26,1.49,17.07,5.35,1754,48.95,7273,0
43.78,0.71,19.19,8.23,1571,88.18,953,0
43.45,1.19,23.54,8.36,1713,37.59,4684,0
54.49,0.52,33.48,6.37,1678,35.72,2525,0
72.67,2.33,17.01,7.46,1731,70.67,6852,1
71.89,0.11,17.96,9.97,1767,60.14,5713,0
59.62,0.99,13.35,6.55,1531,81.16,8598,0
65.91,0.18,24.27,9.67,1659,67.49,7080,1
60.58,2.07,34.99,9.51,1777,97.81,3821,1
47.35,2.31,16.5,8.84,1531,63.39,4138,0
40.54,1.72,33.36,9.21,1742,40.54,7329,1
52.21,1.13,16.66,5.23,1570,65.54,6039,0
33.54,0.76,30.07,6.64,1576,53.06,2974,0
64.11,0.41,10.97,6.32,1788,82.06,7390,1
41.46,0.97,25.28,9.53,1560,45.25,1615,0
35.58,2.13,27.75,9.95,1464,56.73,4854,0
70.22,2.15,29.54,6.52,1663,89.97,8323,1
73.79,0.91,9.6,8.45,1549,95.68,8274,1
59.44,2.23,9.71,9.49,1730,36.9,2418,0
33.37,0.36,31.11,5.96,1738,85.05,136,0
44.16,1.27,8.11,9.83,1450,36.84,2664,0
37.4,1.99,11.0,9.81,1784,43.14,198,0
50.45,1.43,16.06,6.78,1572,84.32,5244,0
47.07,2.41,26.21,7.05,1624,96.91,7006,1
73.34,1.97,19.38,7.3,1532,61.93,4458,0
48.29,2.42,19.68,8.9,1768,86.53,5025,0
32.5,2.28,25.96,8.04,1450,70.53,6662,1
53.7,1.32,10.34,8.12,1616,87.06,6660,1
39.01,0.41,13.5,6.34,1728,50.39,8419,0
62.21,0.86,34.07,8.96,1798,72.56,1626,0
66.0,0.51,15.46,8.59,1672,96.72,1383,0
58.43,0.79,26.17,7.72,1766,82.02,8789,1
70.22,0.39,16.81,9.56,1550,96.98,7730,1
49.18,2.15,34.49,8.08,1625,67.55,7892,1
39.84,1.26,15.06,5.16,1790,84.34,4285,0
67.22,2.36,17.89,9.46,1557,97.7,8157,1
30.46,1.57,13.69,8.35,1507,93.41,2887,0
41.73,1.86,11.5,6.97,1512,64.05,5564,0
57.43,0.11,20.95,7.43,1515,48.6,7253,0
74.97,1.19,30.78,6.81,1793,57.01,5056,0
58.57,0.42,21.33,6.44,1676,66.79,4732,0
59.58,0.44,13.87,9.69,1760,58.79,6180,0
34.53,2.23,8.57,7.55,1698,50.4,6187,0
59.95,1.37,13.42,7.41,1507,56.39,7643,1
61.34,1.1,22.82,9.58,1466,70.13,1574,0
65.31,0.19,10.3,6.21,1546,61.8,954,0
42.36,1.32,31.63,8.62,1540,71.41,8888,1
74.26,0.48,23.33,8.0,1473,60.35,5653,0
31.17,0.41,23.78,6.02,1690,47.02,8983,0
66.49,0.71,10.29,6.78,1467,81.24,1988,0
47.8,1.67,27.84,7.11,1725,43.25,435,0
55.36,1.66,28.99,8.09,1710,37.29,597,0
58.68,0.39,18.78,6.18,1585,73.16,6134,0
57.33,1.74,17.04,6.57,1497,57.58,8271,0
46.71,2.18,24.94,9.11,1548,41.35,3974,0
58.31,0.54,20.19,7.02,1700,66.57,446,0
45.97,1.26,14.03,6.88,1714,88.92,3229,0
59.83,0.6,12.97,5.54,1769,74.14,2245,0
39.59,1.34,12.66,9.1,1498,81.96,1547,0
70.98,1.38,9.07,7.64,1688,88.05,382,1
38.72,0.53,10.2,6.14,1761,63.49,8022,0
48.29,0.43,19.89,7.59,1635,74.67,8563,0
51.94,1.21,16.95,8.66,1723,80.39,1455,0
48.59,0.3,22.57,9.04,1511,38.59,8318,0
64.25,1.41,20.14,6.46,1546,59.7,3237,0
61.84,1.42,14.48,5.14,1695,99.12,7457,1
57.19,0.62,26.21,6.72,1775,44.2,139,0
65.31,1.15,10.3,6.37,1752,79.83,3520,0
66.96,0.69,31.38,5.55,1664,69.7,1046,0
48.35,1.04,11.98,5.93,1526,58.73,8412,0
70.69,1.09,26.34,5.66,1626,57.43,358,0
68.04,2.4,22.9,5.7,1631,63.7,2935,0
69.6,0.44,34.54,5.53,1748,84.66,3627,1
74.05,2.33,22.56,9.22,1775,65.39,1247,0
50.37,1.3,14.2,5.31,1649,53.92,840,0
41.71,2.47,8.6,5.33,1659,56.94,3311,0
55.5,1.6,24.11,6.68,1777,93.03,6997,1
63.19,1.15,15.92,6.77,1609,41.54,5295,0
73.43,2.3,30.98,5.78,1762,56.84,2123,1
52.43,2.45,30.43,9.13,1625,62.61,8393,1
33.6,1.1,23.43,8.46,1692,56.08,1959,0
35.62,0.12,10.38,6.62,1517,43.02,4115,0
69.04,1.35,21.03,7.81,1462,97.73,1887,1
62.22,2.0,28.54,8.53,1674,93.37,3082,1
46.06,0.3,29.69,8.42,1472,56.55,5412,0
69.45,2.29,23.94,5.6,1634,69.06,4659,0
35.44,2.47,30.11,7.91,1605,50.01,5875,0
50.27,1.72,27.3,6.72,1750,51.62,6344,0
33.65,1.47,17.88,7.59,1794,78.88,4091,0
48.77,0.58,13.63,5.85,1533,37.51,7776,0
57.0,1.86,28.58,6.54,1485,82.53,7196,1
49.13,1.51,27.49,5.25,1560,98.7,2253,1
45.56,1.11,16.91,9.97,1495,60.08,6440,0
58.45,2.0,32.14,6.09,1762,85.65,2945,1
56.32,1.32,23.09,6.63,1495,51.13,2597,0
74.51,2.38,21.15,8.03,1620,64.69,800,0
36.84,2.33,13.66,8.2,1600,64.05,1840,0
34.53,0.27,10.06,8.55,1749,95.75,2516,0
56.79,2.46,13.21,9.13,1785,82.62,5840,0
73.91,1.56,30.75,8.68,1503,71.63,992,1
31.0,0.66,19.21,7.55,1565,90.83,6214,0
67.79,1.84,27.38,5.18,1658,49.42,2249,1
42.61,0.43,24.16,7.89,1725,95.75,7319,1
67.14,2.45,26.09,5.42,1784,46.1,2798,1
30.17,0.75,22.64,6.92,1699,41.14,475,0
41.18,1.24,28.45,7.52,1717,93.41,6616,1
52.29,2.14,31.89,9.77,1614,98.88,3363,1
67.48,1.25,8.71,5.61,1718,90.14,594,0
53.67,1.89,28.15,5.24,1596,85.09,2032,1
67.88,1.81,32.48,5.15,1635,81.67,2764,1
35.06,0.71,24.65,8.33,1535,58.5,4679,0
45.19,2.02,29.45,8.7,1766,77.04,7875,1
57.72,1.1,17.73,6.12,1758,83.53,3614,0
53.72,0.89,27.75,7.0,1641,35.61,6461,0
35.16,2.45,16.81,9.91,1560,87.03,341,0
31.38,0.81,17.51,5.26,1575,72.5,8994,0
38.26,0.63,29.57,7.8,1464,94.36,954,0
69.6,2.48,24.23,6.28,1520,75.03,5017,1
50.11,1.41,30.04,8.2,1466,98.47,8944,1
65.7,1.35,33.37,8.91,1616,75.01,4231,1
58.0,1.3,14.83,8.46,1557,45.24,3379,0
62.45,1.77,34.99,9.81,1617,84.55,7084,1
64.73,1.25,34.79,8.36,1707,38.44,6815,1
62.53,1.39,20.91,7.2,1660,67.62,1833,0
52.7,0.68,22.82,9.34,1776,82.11,7544,0
36.28,1.0,25.87,5.79,1789,42.75,2395,0
49.98,1.08,29.91,7.12,1492,68.66,1740,0
72.62,0.98,24.67,5.72,1661,98.7,7613,1
63.33,2.05,12.2,7.63,1761,86.16,3520,1
43.61,0.63,9.51,9.29,1499,91.58,138,0
46.31,0.16,8.25,6.25,1635,73.14,3239,0
40.61,1.39,17.73,8.96,1584,68.66,7698,0
31.09,1.84,23.27,6.79,1537,99.18,3617,0
57.26,1.43,20.04,9.13,1457,48.39,7533,0
45.22,0.36,30.47,7.13,1659,80.52,203,0
34.61,0.89,18.87,9.16,1640,74.55,2791,0
61.46,0.83,28.21,9.72,1485,68.98,2052,0
61.93,0.14,18.33,9.33,1639,54.65,529,0
35.66,1.69,9.71,5.24,1514,51.81,5838,0
42.02,1.93,14.58,6.15,1662,85.19,6700,1
51.43,2.5,9.84,7.57,1602,54.35,7487,0
47.4,0.56,10.86,9.93,1784,43.49,1680,0
50.49,2.05,20.72,7.68,1783,61.1,7629,0
72.67,1.18,31.14,9.17,1691,37.09,3095,0
53.06,1.23,21.56,9.09,1795,53.42,4790,0
56.36,1.78,12.72,6.96,1515,75.86,2397,0
61.08,0.54,25.06,8.59,1648,76.3,6178,0
33.55,0.53,33.88,9.59,1754,69.51,1161,0
53.62,1.79,30.79,7.92,1720,62.8,8672,1
38.95,1.51,26.01,5.26,1536,90.89,125,1
73.27,1.89,17.76,9.35,1552,75.81,7257,1
50.56,0.82,20.93,9.17,1656,92.67,2775,0
34.6,1.43,15.83,8.45,1581,96.76,7811,1
69.91,2.04,34.86,5.23,1467,60.54,1461,1
59.73,0.98,9.47,9.37,1687,46.96,7662,0
40.68,1.61,32.68,8.34,1581,83.98,7842,1
57.48,1.44,20.49,7.98,1656,98.32,7097,1
63.29,0.42,24.34,8.4,1592,37.26,1268,0
72.27,2.09,9.82,5.46,1745,65.97,7017,1
65.55,0.96,28.92,9.25,1541,53.17,7613,1
69.83,0.68,18.47,5.55,1596,74.06,7647,0
35.44,0.68,16.0,6.57,1776,72.4,2889,0
37.45,1.73,24.1,8.64,1765,44.93,7378,1
64.21,0.75,17.28,5.26,1511,63.27,8052,0
63.73,1.33,14.53,7.21,1676,52.69,6625,1
61.67,0.44,15.93,8.68,1545,52.58,6324,0
49.88,1.55,22.84,5.2,1564,74.44,8675,0
55.71,2.13,33.61,5.61,1532,99.34,1591,1
43.01,1.98,11.29,8.74,1570,59.5,4210,0
52.24,0.97,33.44,7.15,1555,77.12,4187,0
42.36,1.78,30.07,5.05,1458,49.21,5468,0
64.55,0.26,21.87,9.17,1647,72.97,951,0
33.07,0.61,25.91,7.33,1525,76.04,3340,0
69.85,1.28,31.76,9.31,1712,55.55,7885,1
49.34,0.71,34.04,6.69,1671,59.16,5993,0
69.39,1.88,10.65,5.94,1485,40.53,7038,1
53.37,0.39,20.98,9.53,1599,87.04,4213,0
48.9,1.98,31.68,6.15,1776,71.99,7000,1
60.36,0.68,30.64,7.13,1641,45.85,6928,1
71.86,1.06,14.75,8.55,1707,57.98,6289,0
73.3,2.02,26.37,8.91,1581,68.67,8602,1
35.21,2.4,15.45,9.09,1631,66.33,5269,0
68.76,2.44,21.68,9.26,1606,84.78,6556,1
31.15,1.38,24.99,7.11,1761,68.58,4567,0
40.59,0.16,28.14,9.64,1664,46.3,8934,0
55.23,1.92,28.74,8.39,1607,63.73,720,0
43.21,1.56,8.43,5.68,1586,64.6,6541,0
70.42,1.51,13.49,8.09,1534,95.59,4101,1
56.11,0.8,30.96,9.72,1484,70.87,7097,0
59.25,1.92,20.13,7.2,1786,98.65,2623,1
61.67,2.4,21.07,5.41,1504,65.18,6624,1
68.0,0.33,22.8,8.22,1682,37.29,3809,0
66.46,2.07,11.66,8.29,1646,47.03,3325,0
43.74,1.33,11.18,8.73,1698,71.85,5796,0
57.43,0.65,23.6,6.06,1615,50.02,3149,0
37.65,2.37,24.38,6.07,1767,74.66,3680,0
56.87,2.27,30.55,9.2,1602,53.5,2336,0
74.47,1.1,26.33,8.65,1636,87.35,2826,1
58.67,2.39,34.73,7.15,1781,60.93,7872,1
62.93,2.26,25.45,10.0,1465,76.62,2798,1
71.05,1.51,8.78,5.58,1720,94.39,6235,1
47.08,2.45,17.61,6.11,1768,85.61,4104,0
71.56,2.36,15.39,6.69,1560,62.65,4569,0
33.94,2.18,31.51,6.3,1573,43.42,2381,0
67.79,1.67,20.7,9.06,1742,87.48,3961,1
37.57,1.63,8.99,5.93,1474,96.26,3507,0
51.2,2.4,8.26,9.05,1528,92.82,5495,0
51.2,1.76,18.72,5.01,1783,75.66,2063,0
47.88,2.16,9.69,7.93,1471,82.62,3159,0
62.14,0.78,30.73,9.33,1553,51.69,809,0
43.35,0.89,19.84,7.98,1491,51.45,7571,0
42.14,2.29,21.02,6.22,1543,95.23,6754,1
68.78,2.32,26.37,6.34,1494,36.63,7080,1
64.94,2.18,29.9,8.84,1732,48.56,4702,1
66.3,0.78,31.54,7.49,1743,56.9,1990,0
62.2,0.87,24.22,9.36,1575,93.03,179,1
74.01,0.57,34.62,7.07,1629,64.73,8959,1
34.48,0.51,24.25,7.89,1567,65.83,1118,0
41.28,0.5,21.7,9.58,1521,79.86,5549,0
45.87,0.43,13.05,9.77,1528,93.71,7813,0
64.87,1.37,34.71,6.49,1571,84.92,6748,1
52.41,0.61,9.86,5.29,1711,44.19,408,0
30.53,0.9,15.4,9.73,1775,73.92,1855,0
70.85,1.68,14.23,9.15,1641,63.1,6805,1
63.76,0.36,22.04,9.87,1545,88.77,8762,1
45.91,1.86,8.2,7.45,1660,90.24,431,0
51.1,1.59,34.75,6.79,1677,87.33,5399,1
61.33,1.83,13.93,6.2,1478,78.01,4676,0
66.14,1.09,28.87,7.29,1623,61.08,4047,0
71.41,0.87,33.67,6.93,1679,38.35,6135,0
64.57,1.24,11.53,8.33,1690,37.08,3830,0
67.18,1.24,17.29,8.01,1537,86.92,5430,0
69.97,2.03,11.12,9.89,1489,77.43,4140,0
37.67,0.55,13.36,9.04,1500,98.27,7251,0
57.29,0.29,12.29,6.38,1485,67.28,5796,0
69.32,0.76,12.75,8.39,1692,64.48,8444,0
30.9,2.39,13.27,5.37,1588,91.55,6153,0
36.45,0.91,17.15,8.32,1495,72.87,5919,0
30.71,1.73,20.18,5.13,1760,57.74,2654,0
62.74,0.93,30.61,8.32,1721,80.86,540,0
